DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Marcus Ericsson,4905,0,0.475,0.525,0.48236989459815544,0.1,0.3333333333333333,1559.5578650863745,1502.8392191815976,1555.097647734615,0.48282378098752055,16,Chip Ganassi Racing,9,0.3765151515151516,0.3965231275915564,0.25,1678.3574872437068,1565.3402347858782,0.37525749024011695,Honda,1,1598.0636137601505,1511.1665878327215,1602.360649679393,INDYCAR Harvest GP Race 2,Indianapolis Motor Speedway,3,Road,1,10/3/2020,"Saturday, October 3, 2020",5784,IR-18 Era 2018-2023,1,Running,0,25,15,0.5833333333333334
Alex Palou,4931,1,0.6606060606060605,0.6933333333333334,0.5417171717171717,0.25,0,1487.3898934093986,1479.258666998171,1499.0525825351056,0.6445136533487302,4,Dale Coyne Racing,11,0.615909091,0.586133597,0.3,1477.6114112106616,1488.751847806154,0.5837502850169025,Honda,1,1598.0636137601505,1511.1665878327215,1602.360649679393,INDYCAR Harvest GP Race 2,Indianapolis Motor Speedway,3,Road,1,10/3/2020,"Saturday, October 3, 2020",5784,IR-18 Era 2018-2023,1,Running,0,25,9,0.3333333333333333
Will Power,3667,0,0.11439393939393935,0.32667701863354043,0.3956363314624184,0.15,0.14285714285714285,1713.2356194261606,1563.1852361184535,1586.2033484353806,0.2482157324321937,1,Team Penske,28,0.2494949494949495,0.370045442,0.25,1774.6913742941008,1610.3507665797122,0.2896167073074053,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,DNF,1,24,24,1
Sebastien Bourdais,4021,0,0.6046630905326558,0.4947334368530021,0.4113046811631241,0.15,0.375,1572.9568063307188,1509.194372506534,1571.3720688269932,0.5317631134368931,7,A.J. Foyt Enterprises,1,0.8459595959595958,0.6385100737321909,0.15,1362.7795110089535,1495.562231139796,0.7500342385331001,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,4,0.13043478260869565
Charlie Kimball,4144,0,0.7833333333333333,0.6691213768115942,0.537257616,0.1,0.125,1454.655199492059,1433.8089918704418,1479.7600731426526,0.6984229952349315,20,A.J. Foyt Enterprises,1,0.8459595959595958,0.6385100737321909,0.15,1362.7795110089535,1495.562231139796,0.7500342385331001,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,8,0.30434782608695654
Josef Newgarden,4215,0,0.097727273,0.47334368530020704,0.4694335421981925,0.05,0.25,1808.4107940027757,1528.7986542559302,1649.7344242671306,0.16699455940326552,8,Team Penske,28,0.2494949494949495,0.370045442,0.25,1774.6913742941008,1610.3507665797122,0.2896167073074053,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,1,0
Conor Daly,4218,0,0.559090909,0.6357142857142857,0.581053391,0.15,0,1509.0549775424886,1485.307865285985,1463.9392477817278,0.5879827718994518,14,Ed Carpenter Racing,15,0.5045454545454545,0.6634830793102267,0.5,1457.1413857130858,1445.0716944150354,0.5682499993298449,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,17,0.6956521739130435
Simon Pagenaud,4276,0,0.5363636363636364,0.3003687888198758,0.3325430775903366,0.05,0.125,1659.6342318269851,1583.387620049248,1640.0277042010996,0.4556026073698674,12,Team Penske,28,0.2494949494949495,0.370045442,0.25,1774.6913742941008,1610.3507665797122,0.2896167073074053,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,6,0.21739130434782608
Max Chilton,4558,0,0.5787878787878787,0.7366718426501035,0.7051905702992659,0,0,1462.7443043155756,1452.1814290569396,1415.2783462314837,0.6119104873391567,24,Carlin,7,0.5424242424242424,0.6432994541690193,0.05,1484.6029571914207,1478.2321908760737,0.5434506442754664,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,12,0.4782608695652174
Pato O'Ward,4559,0,0.3810606060606061,,0.5317460317460317,0,,1644.3913227663243,1500,1505.000950360987,0.35740057962272903,6,Arrow McLaren,4,0.5712121212121212,0.5318776605935351,0.3,1537.2440387157021,1496.513871245801,0.5315134778826809,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,2,0.043478260869565216
Rinus VeeKay,4614,1,0.3318181818181818,,,0.15384615384615385,,1576.4055414746279,1500,1500,0.42499674983132635,9,Ed Carpenter Racing,15,0.5045454545454545,0.6634830793102267,0.5,1457.1413857130858,1445.0716944150354,0.5682499993298449,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,15,0.6086956521739131
Oliver Askew,4616,1,0.7357954545454545,,,0.2727272727272727,,1479.9495304849056,1500,1500,0.6501156819108618,10,Arrow McLaren,4,0.5712121212121212,0.5318776605935351,0.3,1537.2440387157021,1496.513871245801,0.5315134778826809,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,16,0.6521739130434783
Scott McLaughlin,4932,1,,,,,,1500,1500,1500,,21,Team Penske,28,0.2494949494949495,0.370045442,0.25,1774.6913742941008,1610.3507665797122,0.2896167073074053,Chevrolet,0,1449.728959072685,1510.4113634324228,1429.8799411283546,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,DNF,1,24,22,0.9130434782608695
Marco Andretti,3608,0,0.875,0.4788586956521739,0.4510449223114629,0.25,0.125,1394.4580925807363,1513.962302430382,1573.9882573902203,0.8124315427601572,23,Andretti Global,3,0.466969697,0.4769019770399733,0.55,1532.0647252878807,1555.863951140826,0.49869396300704566,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,DNF,1,24,20,0.8260869565217391
Scott Dixon,3628,0,0.325,0.20060041407867496,0.30105040359766255,0.05,0,1783.5938140022763,1617.218000654997,1717.2766783941945,0.2538848167242845,11,Chip Ganassi Racing,9,0.42929292929292934,0.4057305407258148,0.25,1668.5748559909628,1563.7467790311318,0.3844738344594875,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,3,0.086956522
Ryan Hunter-Reay,3645,0,0.4204545454545455,0.3090618530020704,0.48674967282245163,0.2,0.25,1597.0785096761174,1566.1034888224724,1576.6553876796265,0.4736482722110159,19,Andretti Global,3,0.466969697,0.4769019770399733,0.55,1532.0647252878807,1555.863951140826,0.49869396300704566,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,5,0.17391304347826086
Graham Rahal,3668,0,0.32727272727272727,0.503731884,0.4771591876932142,0.2,0,1644.5088311923564,1506.7349665697132,1599.6921054107713,0.3557598956687565,17,Rahal Letterman Lanigan Racing,24,0.475,0.5169866011430283,0.5,1569.0197967672723,1490.189587101078,0.4687766361784623,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,9,0.34782608695652173
Takuma Sato,3811,0,0.6227272727272728,0.45476061076604557,0.545495871,0.2,0.25,1545.642433657531,1519.9468680301868,1495.655999,0.5439327033877767,13,Rahal Letterman Lanigan Racing,24,0.475,0.5169866011430283,0.5,1569.0197967672723,1490.189587101078,0.4687766361784623,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,10,0.391304348
James Hinchcliffe,4216,0,0.4736594202898551,0.40428571428571425,0.43609533371919623,0.2,0,1560.0577820069454,1541.7344477228798,1593.3599004770358,0.5057881368098337,4,Andretti Global,3,0.466969697,0.4769019770399733,0.55,1532.0647252878807,1555.863951140826,0.49869396300704566,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,14,0.5652173913043478
Jack Harvey,4505,0,0.36363636363636365,0.6739130434782609,0.6951581027667985,0.1,0.5,1583.2464286981037,1482.5308935632465,1467.3752274174374,0.405454067,5,Meyer Shank Racing,19,0.36363636363636365,0.6951581027667985,0.1,1549.9479910558416,1493.3481546218288,0.4050773047791986,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,19,0.782608696
Colton Herta,4511,0,0.15151515151515152,0.30434782608695654,0.527536232,0.15,0,1701.3876580348042,1513.7574379819296,1511.0923255971084,0.22539075735797795,3,Andretti Global,3,0.466969697,0.4769019770399733,0.55,1532.0647252878807,1555.863951140826,0.49869396300704566,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,11,0.43478260869565216
Alexander Rossi,4587,0,0.17045454545454547,0.32116977225672877,0.32849802371541503,0.15,0,1697.4509533095797,1547.5440248362959,1690.3291546758717,0.2975139441786506,2,Andretti Global,3,0.466969697,0.4769019770399733,0.55,1532.0647252878807,1555.863951140826,0.49869396300704566,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,DNF,1,24,21,0.8695652173913043
Felix Rosenqvist,4588,0,0.4075757575757576,0.13043478260869565,0.3174289478637305,0.15,0,1612.5729160053868,1524.887872764538,1562.21351,0.42302661625540233,22,Chip Ganassi Racing,9,0.42929292929292934,0.4057305407258148,0.25,1668.5748559909628,1563.7467790311318,0.3844738344594875,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,18,0.7391304347826086
Santino Ferrucci,4897,0,0.5265151515151516,0.34782608695652173,0.6910005108762872,0.15,0,1558.5787058464978,1510.9748292862773,1461.6974611095045,0.5123191489870367,18,Dale Coyne Racing,11,0.5632575757575757,0.5472192434219845,0.3,1495.816538798694,1487.928767,0.5524307930691964,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,DNF,1,24,23,0.9565217391304348
Marcus Ericsson,4905,0,0.5553030303030303,0.8260869565217391,0.6427065687935253,0.1,1,1555.9744210903089,1480.3661336341033,1480.355230158435,0.4996604870438706,15,Chip Ganassi Racing,9,0.42929292929292934,0.4057305407258148,0.25,1668.5748559909628,1563.7467790311318,0.3844738344594875,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,7,0.2608695652173913
Alex Palou,4931,1,0.6,,,0.23076923076923078,,1506.0195164314935,1500,1500,0.5873031512329526,16,Dale Coyne Racing,11,0.5632575757575757,0.5472192434219845,0.3,1495.816538798694,1487.928767,0.5524307930691964,Honda,1,1608.0074330441894,1505.5886365675772,1614.8995443751153,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,10/25/2020,"Sunday, October 25, 2020",5790,IR-18 Era 2018-2023,1,Running,0,24,13,0.5217391304347826
Will Power,3667,0,0.2962121212121212,0.3277569169960474,0.29378091473743645,0.15,0.125,1670.4531722565546,1553.1218206801698,1711.8153201396233,0.37351311036194007,4,Team Penske,28,0.30450153711023276,0.30965099755317144,0.25,1757.3711675375619,1575.1736538366783,0.33011537203201247,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,2,0.043478260869565216
Sebastien Bourdais,4021,0,0.4593214756258234,0.40541501976284583,0.4635330173259235,0.15,0,1597.9036786866786,1553.4396959049834,1575.1263618700925,0.464875058,16,A.J. Foyt Enterprises,1,0.730346948,0.671186956,0.15,1398.6283309006214,1445.0311593053123,0.6612604161678376,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,5,0.17391304347826086
Josef Newgarden,4215,0,0.097727273,0.18857707509881422,0.3419243156199678,0.05,0,1822.7091531867393,1636.486627,1718.7772344268465,0.13916213283572534,8,Team Penske,28,0.30450153711023276,0.30965099755317144,0.25,1757.3711675375619,1575.1736538366783,0.33011537203201247,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,DNF,1,24,23,0.9565217391304348
Conor Daly,4218,0,0.6345849802371542,0.8999999999999999,0.65767239,0.15,0,1503.427412426607,1454.948930717282,1427.3425011280408,0.6059278258187131,10,Ed Carpenter Racing,15,0.5304347826086956,0.5903462144739319,0.5,1449.679943538934,1445.3206343245433,0.5822373182851763,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,16,0.6521739130434783
Simon Pagenaud,4276,0,0.4434782608695652,0.20893280632411065,0.2825051550703725,0.05,0,1671.3882697057365,1611.972740046694,1650.6372010654065,0.4159007235323908,15,Team Penske,28,0.30450153711023276,0.30965099755317144,0.25,1757.3711675375619,1575.1736538366783,0.33011537203201247,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,12,0.4782608695652174
Dalton Kellett,4416,0,0.9518939393939394,,0.9070346320346321,0.125,,1372.5576757085346,1500,1376.2582185624747,0.932548898,23,A.J. Foyt Enterprises,1,0.730346948,0.671186956,0.15,1398.6283309006214,1445.0311593053123,0.6612604161678376,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,18,0.7391304347826086
Max Chilton,4558,0,0.5744400527009221,0.854397233,0.6627496823828345,0,0.25,1474.8862507104795,1427.3928181977803,1434.9769089173753,0.5896354978389177,20,Carlin,7,0.5744400527009221,0.6759980237154151,0.05,1491.256013785629,1458.732521073789,0.5325839623436932,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,20,0.8260869565217391
Pato O'Ward,4559,0,0.380665349,0.6521739130434783,0.44193511198945984,0,0,1668.5915250996125,1492.3548290811652,1561.863944460621,0.3041149817929243,1,Arrow McLaren,4,0.5635046113306983,0.5433436389587576,0.3,1556.199130962023,1560.1781738752256,0.5008989127275701,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,4,0.13043478260869565
Felix Rosenqvist,4588,0,0.5008563899868248,0.391304348,0.3744391116130247,0.15,0,1595.0442686140661,1509.0504812550782,1596.4997860212995,0.4758961899456028,22,Arrow McLaren,4,0.5635046113306983,0.5433436389587576,0.3,1556.199130962023,1560.1781738752256,0.5008989127275701,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,DNF,1,24,21,0.8695652173913043
Rinus VeeKay,4614,0,0.42628458498023714,,0.40272727272727277,0.14285714285714285,,1570.4371852788227,1500,1553.3346461269339,0.4581992633063398,14,Ed Carpenter Racing,15,0.5304347826086956,0.5903462144739319,0.5,1449.679943538934,1445.3206343245433,0.5822373182851763,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,6,0.21739130434782608
Scott McLaughlin,4932,1,0.9130434782608695,,,1,,1481.2310272011168,1500,1500,0.9130434782608695,12,Team Penske,28,0.30450153711023276,0.30965099755317144,0.25,1757.3711675375619,1575.1736538366783,0.33011537203201247,Chevrolet,0,1472.5523235787837,1472.348157059478,1405.5656546651464,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,14,0.5652173913043478
Scott Dixon,3628,0,0.3060276679841897,0.1290711462450593,0.24507399042181652,0.05,0,1793.989006401024,1643.768151368632,1728.4863340790434,0.22606343422642966,5,Chip Ganassi Racing,9,0.40478700043917437,0.3972794037685342,0.25,1673.2659900847907,1555.6994204978073,0.3807813354794809,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,3,0.086956522
Ryan Hunter-Reay,3645,0,0.3643280632411067,0.24645256916996047,0.32772396846309887,0.2,0,1617.098015923636,1599.4882058850324,1611.309535769662,0.4236924007549657,17,Andretti Global,3,0.4672068511198946,0.46994930847467076,0.6,1524.7190384652206,1535.576907748969,0.5112304764190633,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,DNF,1,24,24,1
Graham Rahal,3668,0,0.22411067193675888,0.44649703557312254,0.3888491749796098,0.2,0.125,1649.220564319372,1520.1608715058037,1626.7521594695227,0.3544375942167017,18,Rahal Letterman Lanigan Racing,24,0.42618577075098807,0.4384925863186732,0.45,1575.0691572553208,1506.7916990259089,0.45224139971374033,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,7,0.2608695652173913
Takuma Sato,3811,0,0.6282608695652174,0.5038636363636364,0.5759892925110317,0.15,0.125,1556.3116649302888,1525.208462590019,1498.6148686261229,0.5184946441271941,19,Rahal Letterman Lanigan Racing,24,0.42618577075098807,0.4384925863186732,0.45,1575.0691572553208,1506.7916990259089,0.45224139971374033,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,13,0.5217391304347826
James Hinchcliffe,4216,0,0.438876812,0.31921936758893277,0.4931193202932333,0.2,0.125,1558.3232118072933,1585.226604136763,1510.7476033101584,0.5156930125634116,24,Andretti Global,3,0.4672068511198946,0.46994930847467076,0.6,1524.7190384652206,1535.576907748969,0.5112304764190633,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,17,0.6956521739130435
Jack Harvey,4505,0,0.41106719367588934,0.5217391304347826,0.5717643416842502,0.1,0,1565.5393028355647,1500.7026551681217,1516.881777343338,0.4684667916289763,11,Meyer Shank Racing,19,0.41106719367588934,0.553176393,0.1,1525.339388479567,1495.3300728844495,0.46822087508821963,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,11,0.43478260869565216
Colton Herta,4511,0,0.1930171277997365,1,0.3023236714975845,0.15,0,1695.734556617438,1470.0939595159477,1678.5937426546743,0.2603917947882581,9,Andretti Global,3,0.4672068511198946,0.46994930847467076,0.6,1524.7190384652206,1535.576907748969,0.5112304764190633,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,DNF,1,24,22,0.9130434782608695
Ed Jones,4542,0,0.7142480707698098,0.7987483530961792,0.6873304803510752,0.15,0.3333333333333333,1465.8282496114646,1453.1348628258074,1422.2263090555853,0.6720830364834955,13,Dale Coyne Racing,11,0.6201745718050066,0.5819047026510795,0.35,1480.3550138142461,1465.2355958102944,0.5835474,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,15,0.6086956521739131
Alexander Rossi,4587,0,0.22618577075098814,0.3821146245059288,0.3477355366553736,0.2,0,1664.2930883396061,1536.4332642610202,1691.8370648494688,0.3928558598266826,2,Andretti Global,3,0.4672068511198946,0.46994930847467076,0.6,1524.7190384652206,1535.576907748969,0.5112304764190633,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,9,0.34782608695652173
Marcus Ericsson,4905,0,0.4074769433465086,0.2608695652173913,0.4901363129623999,0.1,0,1574.079576417668,1517.3983073420347,1549.7087854191852,0.4596936308892151,6,Chip Ganassi Racing,9,0.40478700043917437,0.3972794037685342,0.25,1673.2659900847907,1555.6994204978073,0.3807813354794809,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,8,0.30434782608695654
Alex Palou,4931,0,0.6043478260869565,,0.5119480519480519,0.21428571428571427,,1511.7818822438385,1500,1514.6095648597782,0.575452834,3,Chip Ganassi Racing,9,0.40478700043917437,0.3972794037685342,0.25,1673.2659900847907,1555.6994204978073,0.3807813354794809,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,1,0
Jimmie Johnson,4934,1,,,,,,1500,1500,1500,,21,Chip Ganassi Racing,9,0.40478700043917437,0.3972794037685342,0.25,1673.2659900847907,1555.6994204978073,0.3807813354794809,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,19,0.782608696
Romain Grosjean,4935,1,,,,,,1500,1500,1500,,7,Dale Coyne Racing,11,0.6201745718050066,0.5819047026510795,0.35,1480.3550138142461,1465.2355958102944,0.5835474,Honda,1,1585.1840685380907,1543.651842940522,1610.4343453348536,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/18/2021,"Sunday, April 18, 2021",5797,IR-18 Era 2018-2023,1,Running,0,24,10,0.391304348
Will Power,3667,0,0.30490777338603425,0.41084239130434785,0.4087746720828006,0.15,0.25,1692.276563166049,1526.7169520984596,1550.2264760141597,0.31850730211256023,20,Team Penske,28,0.3521299956082565,0.37350423499822205,0.3,1730.170462117541,1600.415702783222,0.3602410708965393,Chevrolet,0,1461.564832,1526.1892829160026,1453.6769342325358,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,4/25/2021,"Sunday, April 25, 2021",5798,IR-18 Era 2018-2023,1,Running,0,24,8,0.30434782608695654
Sebastien Bourdais,4021,0,0.4213768115942029,0.4542558086036347,0.4049212743777961,0.1,0.3333333333333333,1617.6950371659368,1533.4757180630893,1592.395183746658,0.41638138911848543,5,A.J. Foyt Enterprises,1,0.6352876592007026,0.6295500999155023,0.15,1411.0579881746387,1520.7602801126043,0.627137303,Chevrolet,0,1461.564832,1526.1892829160026,1453.6769342325358,Firestone Grand Prix of St. Petersburg,Streets of St. Petersburg,21,Street,2,4/25/2021,"Sunday, April 25, 2021",5798,IR-18 Era 2018-2023,1,Running,0,24,10,0.391304348
