DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Takuma Sato,3811,0,0.516153846,0.454406308,0.558983397,0.2,0,1580.980946,1528.35523,1544.965447,0.511539236,19,Dale Coyne Racing,11,0.543259615,0.564424208,0.55,1465.308289,1507.76877,0.546789279,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,15,0.538461538
Simon Pagenaud,4276,0,0.339442308,0.444511441,0.308521077,0.05,0,1675.077398,1513.470573,1634.046472,0.348342267,10,Meyer Shank Racing,19,0.446471154,0.564100617,0.15,1541.370409,1437.586564,0.481637658,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,12,0.423076923
Jack Harvey,4505,0,0.596057692,0.757575758,0.556507437,0.05,0.25,1568.819356,1445.413089,1537.044695,0.529312178,20,Rahal Letterman Lanigan Racing,24,0.538826923,0.434607729,0.35,1595.029844,1573.008403,0.520380364,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,13,0.461538462
Colton Herta,4511,0,0.48525,0.180871212,0.298869586,0.2,0,1674.87067,1575.098546,1715.114673,0.38869155,11,Andretti Global,3,0.485211538,0.471506957,0.4,1557.302548,1507.876146,0.502753981,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,5,0.153846154
Alexander Rossi,4587,0,0.229923077,0.443939394,0.339332396,0.15,0,1658.554578,1531.340814,1691.879442,0.346970805,1,Andretti Global,3,0.485211538,0.471506957,0.4,1557.302548,1507.876146,0.502753981,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,3,0.076923077
David Malukas,4636,1,0.570365385,,0.591538462,0.285714286,,1509.650659,1500,1500.838056,0.554735028,14,Dale Coyne Racing,11,0.543259615,0.564424208,0.55,1465.308289,1507.76877,0.546789279,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,16,0.576923077
Marcus Ericsson,4905,0,0.327076923,0.324810606,0.389736866,0.1,0,1709.238481,1544.346191,1662.027277,0.290070583,4,Chip Ganassi Racing,9,0.407403846,0.393843928,0.35,1701.680535,1589.746567,0.380668917,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,2,0.038461538
Alex Palou,4931,0,0.244769231,0.121212121,0.340140022,0.1,0,1742.186923,1568.388562,1650.745342,0.247430831,3,Chip Ganassi Racing,9,0.407403846,0.393843928,0.35,1701.680535,1589.746567,0.380668917,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,DNF,1,27,27,1
Jimmie Johnson,4934,0,0.834288462,0.875,0.799606094,0.210526316,0,1394.583165,1476.721533,1411.951147,0.772105854,26,Chip Ganassi Racing,9,0.407403846,0.393843928,0.35,1701.680535,1589.746567,0.380668917,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,24,0.884615385
Romain Grosjean,4935,0,0.494576923,0.166666667,0.290741635,0.25,0,1558.926069,1522.054866,1611.498807,0.547761117,6,Andretti Global,3,0.485211538,0.471506957,0.4,1557.302548,1507.876146,0.502753981,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,4,0.115384615
Christian Lundgaard,4938,1,0.519788462,,0.425033238,0.125,,1536.491231,1500,1528.97674,0.51128784,13,Rahal Letterman Lanigan Racing,24,0.538826923,0.434607729,0.35,1595.029844,1573.008403,0.520380364,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,10,0.346153846
Devlin DeFrancesco,4940,1,0.728596154,,0.704615385,0.285714286,,1449.397038,1500,1485.710447,0.734973294,21,Andretti Global,3,0.485211538,0.471506957,0.4,1557.302548,1507.876146,0.502753981,Honda,1,1625.142057,1547.756999,1664.248336,Sonsio Grand Prix at Road America,Road America,14,Road,1,6/12/2022,"Sunday, June 12, 2022",5911,IR-18 Era 2018-2023,1,Running,0,27,18,0.653846154
Will Power,3667,0,0.265346154,0.248741389,0.309744129,0.05,0.1,1707.418545,1602.324553,1668.440724,0.306504435,21,Team Penske,28,0.401423077,0.330790934,0.15,1740.795394,1624.234847,0.348593236,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,3,0.076923077
Simona De Silvestro,3813,0,0.627759197,0.434782609,0.517963582,0.15,0,1503.278549,1504.173913,1505.700927,0.550365202,25,Paretta Autosport,21,0.853365385,0.769230769,0.5,1462.428922,1500,0.845716783,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,18,0.653846154
Josef Newgarden,4215,0,0.387615385,0.351562206,0.352516379,0,0.1,1773.840018,1594.178369,1676.166991,0.262349701,14,Team Penske,28,0.401423077,0.330790934,0.15,1740.795394,1624.234847,0.348593236,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,7,0.230769231
Conor Daly,4218,0,0.394019231,0.564735241,0.636584245,0.05,0,1558.422853,1482.465696,1480.790772,0.475699838,22,Ed Carpenter Racing,15,0.510121795,0.580679461,0.3,1489.625479,1492.89183,0.542865606,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,13,0.461538462
Tatiana Calderon,4243,0,0.788307692,,0.820512821,0,,1436.314964,1500,1459.80329,0.818953255,26,A.J. Foyt Enterprises,1,0.79575,0.684623911,0.4,1340.895329,1384.467803,0.749072332,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,DNF,1,27,25,0.923076923
Dalton Kellett,4416,0,0.859730769,0.887878788,0.890577153,0.3,0,1313.784319,1437.805923,1305.751243,0.84031964,23,A.J. Foyt Enterprises,1,0.79575,0.684623911,0.4,1340.895329,1384.467803,0.749072332,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,22,0.807692308
Pato O'Ward,4559,0,0.369019231,0.366060606,0.41300742,0.1,0,1685.652904,1529.1167,1599.891479,0.399144371,1,Arrow McLaren,4,0.3745,0.534436882,0.4,1612.024195,1490.069269,0.420906663,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,DNF,1,27,24,0.884615385
Felix Rosenqvist,4588,0,0.287673077,0.526818182,0.433567594,0.15,0.25,1611.213019,1490.799489,1585.091972,0.386290701,4,Arrow McLaren,4,0.3745,0.534436882,0.4,1612.024195,1490.069269,0.420906663,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,DNF,1,27,27,1
Rinus VeeKay,4614,0,0.628307692,0.457575758,0.456193956,0.25,0,1529.015064,1510.53109,1548.03189,0.603682088,11,Ed Carpenter Racing,15,0.510121795,0.580679461,0.3,1489.625479,1492.89183,0.542865606,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,4,0.115384615
Kyle Kirkwood,4623,1,0.790461538,,0.844102564,0.375,,1447.183036,1500,1455.88995,0.749205315,9,A.J. Foyt Enterprises,1,0.79575,0.684623911,0.4,1340.895329,1384.467803,0.749072332,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,DNF,1,27,26,0.961538462
Scott McLaughlin,4932,0,0.551307692,0.44,0.454567323,0.05,0,1596.602512,1505.807539,1561.605515,0.470958797,2,Team Penske,28,0.401423077,0.330790934,0.15,1740.795394,1624.234847,0.348593236,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,1,0
Callum Ilott,4939,1,0.700519231,,0.668923077,0.4,,1448.211738,1500,1485.599948,0.690966852,10,Juncos Hollinger Racing,16,0.676519231,0.722549177,0.3,1314.043907,1476.495378,0.713322585,Chevrolet,0,1424.652881,1444.709034,1347.208048,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,DNF,1,27,23,0.846153846
Helio Castroneves,3622,0,0.651038462,0.529979296,0.435075726,0.15,0,1519.811151,1494.584697,1500.112673,0.637952602,15,Meyer Shank Racing,19,0.465548077,0.566000025,0.1,1526.319532,1494.272697,0.503929802,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,8,0.269230769
Scott Dixon,3628,0,0.303769231,0.290339921,0.247973086,0.05,0.1,1765.371224,1598.499553,1733.416795,0.281444307,5,Chip Ganassi Racing,9,0.424942308,0.396822989,0.4,1695.612989,1575.074635,0.410172815,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,5,0.153846154
Graham Rahal,3668,0,0.506480769,0.235665349,0.370042369,0.2,0,1631.814414,1627.190794,1677.767126,0.468588721,18,Rahal Letterman Lanigan Racing,24,0.511955128,0.433232577,0.35,1605.192825,1589.676772,0.493479363,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,12,0.423076923
Takuma Sato,3811,0,0.495846154,0.667735366,0.558610272,0.2,0.1,1578.361261,1444.728212,1544.315241,0.516026286,19,Dale Coyne Racing,11,0.510798077,0.56430181,0.5,1469.735892,1438.824153,0.54860645,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,14,0.5
Simon Pagenaud,4276,0,0.280057692,0.271300772,0.31060391,0.05,0,1671.87206,1589.474275,1632.948881,0.360798043,6,Meyer Shank Racing,19,0.465548077,0.566000025,0.1,1526.319532,1494.272697,0.503929802,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,10,0.346153846
Jack Harvey,4505,0,0.576365385,0.545581028,0.553232645,0.05,0,1572.171733,1494.325587,1542.016227,0.518016143,24,Rahal Letterman Lanigan Racing,24,0.511955128,0.433232577,0.35,1605.192825,1589.676772,0.493479363,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,20,0.730769231
Colton Herta,4511,0,0.340019231,0.290454545,0.293068649,0.2,0,1688.912984,1551.635369,1724.613891,0.34954921,3,Andretti Global,3,0.427211538,0.467479558,0.35,1579.579952,1567.632571,0.460628318,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,15,0.538461538
Alexander Rossi,4587,0,0.189307692,0.192461348,0.333084555,0.1,0,1678.864509,1619.275194,1708.122358,0.30196285,12,Andretti Global,3,0.427211538,0.467479558,0.35,1579.579952,1567.632571,0.460628318,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,19,0.692307692
David Malukas,4636,1,0.52575,,0.586666667,0.25,,1510.662337,1500,1501.582266,0.559553707,8,Dale Coyne Racing,11,0.510798077,0.56430181,0.5,1469.735892,1438.824153,0.54860645,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,9,0.307692308
Marcus Ericsson,4905,0,0.166769231,0.464545455,0.374464026,0.1,0.25,1727.919577,1522.390083,1683.172539,0.24813352,13,Chip Ganassi Racing,9,0.424942308,0.396822989,0.4,1695.612989,1575.074635,0.410172815,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,6,0.192307692
Alex Palou,4931,0,0.428769231,0.526666667,0.378955315,0.15,0.333333333,1696.831137,1502.576274,1611.30012,0.372982034,7,Chip Ganassi Racing,9,0.424942308,0.396822989,0.4,1695.612989,1575.074635,0.410172815,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,2,0.038461538
Jimmie Johnson,4934,0,0.859211538,0.84,0.808107023,0.2,0,1384.842742,1480.207539,1400.246092,0.79135966,27,Chip Ganassi Racing,9,0.424942308,0.396822989,0.4,1695.612989,1575.074635,0.410172815,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,16,0.576923077
Romain Grosjean,4935,0,0.509653846,0.24,0.273205933,0.25,0,1585.284409,1518.607539,1632.049856,0.474097155,17,Andretti Global,3,0.427211538,0.467479558,0.35,1579.579952,1567.632571,0.460628318,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,21,0.769230769
Christian Lundgaard,4938,1,0.453019231,,0.40531339,0.111111111,,1550.002977,1500,1542.042281,0.477149213,16,Rahal Letterman Lanigan Racing,24,0.511955128,0.433232577,0.35,1605.192825,1589.676772,0.493479363,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,11,0.384615385
Devlin DeFrancesco,4940,1,0.667365385,,0.687692308,0.25,,1450.365069,1500,1482.824607,0.717354546,20,Andretti Global,3,0.427211538,0.467479558,0.35,1579.579952,1567.632571,0.460628318,Honda,1,1633.083511,1555.290966,1668.791952,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/3/2022,"Sunday, July 3, 2022",5913,IR-18 Era 2018-2023,1,Running,0,27,17,0.615384615
Will Power,3667,0,0.256730769,0.502331807,0.391505853,0.05,0.444444444,1723.787707,1489.788901,1637.43909,0.268240876,16,Team Penske,28,0.365935897,0.368130275,0.15,1751.752634,1584.276532,0.307588381,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,15,0.583333333
Josef Newgarden,4215,0,0.329769231,0.478543196,0.421041432,0,0.222222222,1775.450293,1531.328091,1721.938961,0.25708629,3,Team Penske,28,0.365935897,0.368130275,0.15,1751.752634,1584.276532,0.307588381,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,10,0.375
Conor Daly,4218,0,0.342326923,0.628030303,0.582949081,0,0,1562.710172,1472.405616,1477.207201,0.473339608,25,Ed Carpenter Racing,15,0.487814103,0.644406156,0.25,1506.816978,1453.240286,0.500464928,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,20,0.791666667
Dalton Kellett,4416,0,0.845269231,,0.851792781,0.3,,1314.11687,1500,1388.146357,0.834868462,23,A.J. Foyt Enterprises,1,0.793903846,0.643594482,0.45,1333.658144,1447.546805,0.773799593,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,DNF,1,25,24,0.958333333
Pato O'Ward,4559,0,0.545942308,,0.390763317,0.15,,1652.064633,1500,1589.471756,0.480071573,15,Arrow McLaren,4,0.502961538,0.519995293,0.45,1582.638065,1531.226466,0.507806834,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,11,0.416666667
Felix Rosenqvist,4588,0,0.367673077,0.19047619,0.45524702,0.2,0,1576.483899,1520.63678,1544.489759,0.488581005,8,Arrow McLaren,4,0.502961538,0.519995293,0.45,1582.638065,1531.226466,0.507806834,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,3,0.083333333
Rinus VeeKay,4614,0,0.635384615,,0.528891779,0.25,,1557.973278,1500,1509.008462,0.522219363,20,Ed Carpenter Racing,15,0.487814103,0.644406156,0.25,1506.816978,1453.240286,0.500464928,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,13,0.5
Kyle Kirkwood,4623,1,0.814769231,,0.653333333,0.444444444,,1428.666845,1500,1482.102939,0.793101559,24,A.J. Foyt Enterprises,1,0.793903846,0.643594482,0.45,1333.658144,1447.546805,0.773799593,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,DNF,1,25,22,0.875
Scott McLaughlin,4932,0,0.511307692,,0.589728381,0.05,,1627.132085,1500,1496.784064,0.391773945,6,Team Penske,28,0.365935897,0.368130275,0.15,1751.752634,1584.276532,0.307588381,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,9,0.333333333
Callum Ilott,4939,1,0.68575,,0.855308642,0.454545455,,1437.00051,1500,1447.858993,0.720853771,7,Juncos Hollinger Racing,16,0.65375,0.835783601,0.3,1313.028315,1481.133711,0.73562347,Chevrolet,0,1417.244667,1497.461238,1439.928583,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,14,0.541666667
Helio Castroneves,3622,0,0.544884615,0.184978893,0.334128265,0.1,0,1539.702378,1605.7308,1592.202343,0.576498963,17,Meyer Shank Racing,19,0.407086538,0.58882429,0.1,1536.24802,1500,0.471222349,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,17,0.666666667
Scott Dixon,3628,0,0.302538462,0.178186628,0.278607098,0.05,0,1772.494899,1629.544549,1763.193354,0.260177948,2,Chip Ganassi Racing,9,0.395019231,0.405677516,0.4,1704.26505,1590.65206,0.381874782,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,1,0
Graham Rahal,3668,0,0.535096154,0.562649267,0.462337808,0.2,0.111111111,1632.245481,1479.266421,1602.575884,0.461003422,14,Rahal Letterman Lanigan Racing,24,0.513185897,0.50280694,0.35,1600.252198,1446.928946,0.496702888,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,4,0.125
Takuma Sato,3811,0,0.499846154,0.701335299,0.526985678,0.2,0.555555556,1578.466525,1419.267995,1541.63267,0.513355238,19,Dale Coyne Racing,11,0.467567308,0.563495606,0.5,1478.645759,1474.401022,0.524479734,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,DNF,1,25,25,1
Simon Pagenaud,4276,0,0.269288462,0.333105381,0.343067424,0.05,0,1673.869492,1584.123176,1617.16831,0.358357344,18,Meyer Shank Racing,19,0.407086538,0.58882429,0.1,1536.24802,1500,0.471222349,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,7,0.25
Jack Harvey,4505,0,0.586519231,,0.571489204,0,,1558.042437,1500,1504.538066,0.553476078,13,Rahal Letterman Lanigan Racing,24,0.513185897,0.50280694,0.35,1600.252198,1446.928946,0.496702888,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,19,0.75
Colton Herta,4511,0,0.375711538,0.285714286,0.407959866,0.2,0,1677.215396,1514.541542,1588.184975,0.381035564,1,Andretti Global,3,0.479980769,0.476163684,0.35,1571.530656,1486.025961,0.49283129,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,2,0.041666667
Alexander Rossi,4587,0,0.263769231,0.294426407,0.37722968,0.1,0,1658.135388,1552.064059,1629.862126,0.367020324,4,Andretti Global,3,0.479980769,0.476163684,0.35,1571.530656,1486.025961,0.49283129,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,DNF,1,25,23,0.916666667
David Malukas,4636,1,0.435288462,,0.733333333,0.222222222,,1528.861132,1500,1472.699401,0.507485673,5,Dale Coyne Racing,11,0.467567308,0.563495606,0.5,1478.645759,1474.401022,0.524479734,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,12,0.458333333
Marcus Ericsson,4905,0,0.117230769,0.904761905,0.462043236,0.1,0,1735.322011,1474.922494,1559.494994,0.238828804,9,Chip Ganassi Racing,9,0.395019231,0.405677516,0.4,1704.26505,1590.65206,0.381874782,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,5,0.166666667
Alex Palou,4931,0,0.428461538,,0.282882035,0.15,,1716.499102,1500,1628.977845,0.317183061,22,Chip Ganassi Racing,9,0.395019231,0.405677516,0.4,1704.26505,1590.65206,0.381874782,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,6,0.208333333
Jimmie Johnson,4934,0,0.790596154,,0.84235515,0.2,,1395.497155,1500,1395.409677,0.75482611,21,Chip Ganassi Racing,9,0.395019231,0.405677516,0.4,1704.26505,1590.65206,0.381874782,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,DNF,1,25,21,0.833333333
Romain Grosjean,4935,0,0.6155,,0.583189257,0.25,,1567.560687,1500,1503.200817,0.524193532,11,Andretti Global,3,0.479980769,0.476163684,0.35,1571.530656,1486.025961,0.49283129,Honda,1,1640.491725,1502.538762,1604.850903,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/17/2022,"Sunday, July 17, 2022",5920,IR-18 Era 2018-2023,1,Running,0,25,16,0.625
